"ListItem-c11n-8-85-1__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-85-1__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-85-1__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-85-1__sc-6gojrl-0","property-card-link href","Image-c11n-8-85-1__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-85-1__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7223 San Lucas St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,670""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7223 San Lucas St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7223-San-Lucas-St-Carlsbad-CA-92011/2130390978_zpid/""}","https://www.zillow.com/homedetails/7223-San-Lucas-St-Carlsbad-CA-92011/2130390978_zpid/","7223 San Lucas St, Carlsbad, CA 92011","","$360,000","- Sold","2","bds","2","ba","1,670","sqft","Sold 06/09/2020","https://www.zillow.com/homedetails/7223-San-Lucas-St-Carlsbad-CA-92011/2130390978_zpid/","https://photos.zillowstatic.com/fp/09d1cdeeb9c43411ff3dc8520356999e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7212 San Lucas St #193, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7212 San Lucas St #193"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7212-San-Lucas-St-193-Carlsbad-CA-92011/140609363_zpid/""}","https://www.zillow.com/homedetails/7212-San-Lucas-St-193-Carlsbad-CA-92011/140609363_zpid/","7212 San Lucas St #193, Carlsbad, CA 92011","HARMONY REALTY INC","$349,900","- Sold","2","bds","3","ba","1,584","sqft","Sold 03/25/2022","https://www.zillow.com/homedetails/7212-San-Lucas-St-193-Carlsbad-CA-92011/140609363_zpid/","https://photos.zillowstatic.com/fp/99fb9279da73dec195718450ee348b14-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7264 San Luis St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,536""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7264 San Luis St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7264-San-Luis-St-Carlsbad-CA-92011/2068548137_zpid/""}","https://www.zillow.com/homedetails/7264-San-Luis-St-Carlsbad-CA-92011/2068548137_zpid/","7264 San Luis St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$349,000","- Sold","2","bds","2","ba","1,536","sqft","Sold 10/18/2021","https://www.zillow.com/homedetails/7264-San-Luis-St-Carlsbad-CA-92011/2068548137_zpid/","https://photos.zillowstatic.com/fp/916408dd0ca182e4653053e66318b284-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7316 San Luis St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,548""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7316 San Luis St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7316-San-Luis-St-Carlsbad-CA-92011/2077532213_zpid/""}","https://www.zillow.com/homedetails/7316-San-Luis-St-Carlsbad-CA-92011/2077532213_zpid/","7316 San Luis St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$349,000","- Sold","2","bds","2","ba","1,548","sqft","Sold 12/02/2020","https://www.zillow.com/homedetails/7316-San-Luis-St-Carlsbad-CA-92011/2077532213_zpid/","https://photos.zillowstatic.com/fp/a67337ac57f073dfc34077098c2d2485-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7128 San Luis St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,495""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7128 San Luis St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7128-San-Luis-St-Carlsbad-CA-92011/140609291_zpid/""}","https://www.zillow.com/homedetails/7128-San-Luis-St-Carlsbad-CA-92011/140609291_zpid/","7128 San Luis St, Carlsbad, CA 92011","","$340,000","- Sold","2","bds","2","ba","1,495","sqft","Sold 07/01/2020","https://www.zillow.com/homedetails/7128-San-Luis-St-Carlsbad-CA-92011/140609291_zpid/","https://photos.zillowstatic.com/fp/214c587236a95b1eb769efacff65e67e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7128 San Luis St #120, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,495""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7128 San Luis St #120"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/7128-San-Luis-St-120-Carlsbad-CA-92011/2068545891_zpid/""}","https://www.zillow.com/homedetails/7128-San-Luis-St-120-Carlsbad-CA-92011/2068545891_zpid/","7128 San Luis St #120, Carlsbad, CA 92011","KELLER WILLIAMS REALTY","$340,000","- Sold","2","bds","2","ba","1,495","sqft","Sold 07/01/2020","https://www.zillow.com/homedetails/7128-San-Luis-St-120-Carlsbad-CA-92011/2068545891_zpid/","https://photos.zillowstatic.com/fp/80ee5abf82de73472262f51f9aff4c7a-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7023 San Bartolo St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,536""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7023 San Bartolo St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7023-San-Bartolo-St-Carlsbad-CA-92011/2061569928_zpid/""}","https://www.zillow.com/homedetails/7023-San-Bartolo-St-Carlsbad-CA-92011/2061569928_zpid/","7023 San Bartolo St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$335,000","- Sold","2","bds","2","ba","1,536","sqft","Sold 02/21/2023","https://www.zillow.com/homedetails/7023-San-Bartolo-St-Carlsbad-CA-92011/2061569928_zpid/","https://photos.zillowstatic.com/fp/8030141a424bda439822e8b6e438be90-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7216 San Benito St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7216 San Benito St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7216-San-Benito-St-Carlsbad-CA-92011/122347283_zpid/""}","https://www.zillow.com/homedetails/7216-San-Benito-St-Carlsbad-CA-92011/122347283_zpid/","7216 San Benito St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$330,000","- Sold","2","bds","2","ba","1,584","sqft","Sold 06/07/2021","https://www.zillow.com/homedetails/7216-San-Benito-St-Carlsbad-CA-92011/122347283_zpid/","https://photos.zillowstatic.com/fp/76e5b31d9283b927e20025969c90ea54-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7236 San Benito St #355, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,632""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7236 San Benito St #355"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7236-San-Benito-St-355-Carlsbad-CA-92011/140609524_zpid/""}","https://www.zillow.com/homedetails/7236-San-Benito-St-355-Carlsbad-CA-92011/140609524_zpid/","7236 San Benito St #355, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$325,000","- Sold","2","bds","2","ba","1,632","sqft","Sold 01/06/2023","https://www.zillow.com/homedetails/7236-San-Benito-St-355-Carlsbad-CA-92011/140609524_zpid/","https://photos.zillowstatic.com/fp/94657e7fac0d9a6eb206ffad2f040737-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7304 Santa Barbara St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7304 Santa Barbara St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.09814,""longitude"":-117.310234},""url"":""https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/81775116_zpid/""}","https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/81775116_zpid/","7304 Santa Barbara St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$320,000","- Sold","2","bds","2","ba","1,512","sqft","Sold 12/30/2020","https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/81775116_zpid/","https://photos.zillowstatic.com/fp/6467186cc1383abdd3f167a28a78abf9-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7304 Santa Barbara St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,512""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7304 Santa Barbara St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.09814,""longitude"":-117.310234},""url"":""https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/2077536457_zpid/""}","https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/2077536457_zpid/","7304 Santa Barbara St, Carlsbad, CA 92011","","$320,000","- Sold","2","bds","2","ba","1,512","sqft","Sold 12/30/2020","https://www.zillow.com/homedetails/7304-Santa-Barbara-St-Carlsbad-CA-92011/2077536457_zpid/","https://photos.zillowstatic.com/fp/571af8921cf1e66b9e73f40b05ed2365-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7215 San Bartolo St #196, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7215 San Bartolo St #196"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7215-San-Bartolo-St-196-Carlsbad-CA-92011/140609366_zpid/""}","https://www.zillow.com/homedetails/7215-San-Bartolo-St-196-Carlsbad-CA-92011/140609366_zpid/","7215 San Bartolo St #196, Carlsbad, CA 92011","REAL BROKER","$310,000","- Sold","2","bds","2","ba","1,440","sqft","Sold 01/23/2023","https://www.zillow.com/homedetails/7215-San-Bartolo-St-196-Carlsbad-CA-92011/140609366_zpid/","https://photos.zillowstatic.com/fp/373b5669ecb995e18a9b6ec588bbacb1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7338 San Bartolo St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,548""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7338 San Bartolo St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/140609397_zpid/""}","https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/140609397_zpid/","7338 San Bartolo St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$310,000","- Sold","2","bds","2","ba","1,548","sqft","Sold 04/06/2021","https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/140609397_zpid/","https://photos.zillowstatic.com/fp/e959a4a6e2190983ac45b8b049f8f921-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7338 San Bartolo St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7338 San Bartolo St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/2140835920_zpid/""}","https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/2140835920_zpid/","7338 San Bartolo St, Carlsbad, CA 92011","","$310,000","- Sold","2","bds","2","ba","1,344","sqft","Sold 04/06/2021","https://www.zillow.com/homedetails/7338-San-Bartolo-St-Carlsbad-CA-92011/2140835920_zpid/","https://photos.zillowstatic.com/fp/0133efe02765ca0b22a7ae04dd280103-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7129 Santa Barbara St #114, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,536""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7129 Santa Barbara St #114"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7129-Santa-Barbara-St-114-Carlsbad-CA-92011/82940926_zpid/""}","https://www.zillow.com/homedetails/7129-Santa-Barbara-St-114-Carlsbad-CA-92011/82940926_zpid/","7129 Santa Barbara St #114, Carlsbad, CA 92011","BHGRE BRUSH & ASSOCIATES","$307,000","- Sold","2","bds","2","ba","1,536","sqft","Sold 02/15/2023","https://www.zillow.com/homedetails/7129-Santa-Barbara-St-114-Carlsbad-CA-92011/82940926_zpid/","https://photos.zillowstatic.com/fp/999339137af265403c3135f97134d588-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7220 Santa Barbara St #312, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,560""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7220 Santa Barbara St #312"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7220-Santa-Barbara-St-312-Carlsbad-CA-92011/140609482_zpid/""}","https://www.zillow.com/homedetails/7220-Santa-Barbara-St-312-Carlsbad-CA-92011/140609482_zpid/","7220 Santa Barbara St #312, Carlsbad, CA 92011","FIRST TEAM REAL ESTATE","$307,000","- Sold","2","bds","2","ba","1,560","sqft","Sold 08/11/2021","https://www.zillow.com/homedetails/7220-Santa-Barbara-St-312-Carlsbad-CA-92011/140609482_zpid/","https://photos.zillowstatic.com/fp/bd75de6d7debc00dfd2d9ef179ed2f70-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7220 San Lucas St #188, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7220 San Lucas St #188"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7220-San-Lucas-St-188-Carlsbad-CA-92011/140609358_zpid/""}","https://www.zillow.com/homedetails/7220-San-Lucas-St-188-Carlsbad-CA-92011/140609358_zpid/","7220 San Lucas St #188, Carlsbad, CA 92011","HOMESMART REALTY WEST","$300,000","- Sold","2","bds","2","ba","1,344","sqft","Sold 10/03/2022","https://www.zillow.com/homedetails/7220-San-Lucas-St-188-Carlsbad-CA-92011/140609358_zpid/","https://photos.zillowstatic.com/fp/7571059073dacf145a519184a90cfa1b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7004 San Carlos St #67, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7004 San Carlos St #67"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7004-San-Carlos-St-67-Carlsbad-CA-92011/140609239_zpid/""}","https://www.zillow.com/homedetails/7004-San-Carlos-St-67-Carlsbad-CA-92011/140609239_zpid/","7004 San Carlos St #67, Carlsbad, CA 92011","HARMONY REALTY INC","$299,500","- Sold","2","bds","2","ba","1,440","sqft","Sold 05/06/2022","https://www.zillow.com/homedetails/7004-San-Carlos-St-67-Carlsbad-CA-92011/140609239_zpid/","https://photos.zillowstatic.com/fp/410a69e6179552dfb5cdf780a904cfc8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7220 San Benito St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7220 San Benito St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7220-San-Benito-St-Carlsbad-CA-92011/82924786_zpid/""}","https://www.zillow.com/homedetails/7220-San-Benito-St-Carlsbad-CA-92011/82924786_zpid/","7220 San Benito St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$299,000","- Sold","2","bds","2","ba","1,344","sqft","Sold 11/05/2021","https://www.zillow.com/homedetails/7220-San-Benito-St-Carlsbad-CA-92011/82924786_zpid/","https://photos.zillowstatic.com/fp/9cf567f16e735093fb2ee14b2873c2ef-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7110 San Luis St #129, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7110 San Luis St #129"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7110-San-Luis-St-129-Carlsbad-CA-92011/140609300_zpid/""}","https://www.zillow.com/homedetails/7110-San-Luis-St-129-Carlsbad-CA-92011/140609300_zpid/","7110 San Luis St #129, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$295,000","- Sold","2","bds","2","ba","1,440","sqft","Sold 10/03/2022","https://www.zillow.com/homedetails/7110-San-Luis-St-129-Carlsbad-CA-92011/140609300_zpid/","https://photos.zillowstatic.com/fp/0d586252748db025e54822a55a0617a6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7215 San Bartolo St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7215 San Bartolo St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7215-San-Bartolo-St-Carlsbad-CA-92011/2132627239_zpid/""}","https://www.zillow.com/homedetails/7215-San-Bartolo-St-Carlsbad-CA-92011/2132627239_zpid/","7215 San Bartolo St, Carlsbad, CA 92011","HARMONY REALTY INC","$289,900","- Sold","2","bds","2","ba","1,440","sqft","Sold 12/18/2020","https://www.zillow.com/homedetails/7215-San-Bartolo-St-Carlsbad-CA-92011/2132627239_zpid/","https://photos.zillowstatic.com/fp/7f0347755a3cf3105c34fce0851a59a1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7209 San Luis St, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7209 San Luis St"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7209-San-Luis-St-Carlsbad-CA-92011/2072220461_zpid/""}","https://www.zillow.com/homedetails/7209-San-Luis-St-Carlsbad-CA-92011/2072220461_zpid/","7209 San Luis St, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$282,500","- Sold","2","bds","2","ba","1,440","sqft","Sold 08/20/2021","https://www.zillow.com/homedetails/7209-San-Luis-St-Carlsbad-CA-92011/2072220461_zpid/","https://photos.zillowstatic.com/fp/224f44dee02d60bef5583f982e610482-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7106 San Bartolo St #9, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7106 San Bartolo St #9"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7106-San-Bartolo-St-9-Carlsbad-CA-92011/140609181_zpid/""}","https://www.zillow.com/homedetails/7106-San-Bartolo-St-9-Carlsbad-CA-92011/140609181_zpid/","7106 San Bartolo St #9, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$275,000","- Sold","2","bds","2","ba","1,344","sqft","Sold 08/19/2021","https://www.zillow.com/homedetails/7106-San-Bartolo-St-9-Carlsbad-CA-92011/140609181_zpid/","https://photos.zillowstatic.com/fp/5e4868e3d8f349c38cffe3fb9aa58a8d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7124 San Luis St #122, Carlsbad, CA 92011"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,440""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7124 San Luis St #122"",""addressLocality"":""Carlsbad"",""addressRegion"":""CA"",""postalCode"":""92011""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":33.10005,""longitude"":-117.31356},""url"":""https://www.zillow.com/homedetails/7124-San-Luis-St-122-Carlsbad-CA-92011/140609293_zpid/""}","https://www.zillow.com/homedetails/7124-San-Luis-St-122-Carlsbad-CA-92011/140609293_zpid/","7124 San Luis St #122, Carlsbad, CA 92011","DAVIS COASTAL PROPERTIES","$275,000","- Sold","2","bds","2","ba","1,440","sqft","Sold 02/24/2023","https://www.zillow.com/homedetails/7124-San-Luis-St-122-Carlsbad-CA-92011/140609293_zpid/","https://photos.zillowstatic.com/fp/0342dfab110f3c2a61b7fe2e94d32037-p_e.jpg","Save this home"
