"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","property-card-link href","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1040 Coast Blvd #404, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,250""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1040 Coast Blvd #404"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848625,""longitude"":-117.27491},""url"":""https://www.zillow.com/homedetails/1040-Coast-Blvd-404-La-Jolla-CA-92037/16847850_zpid/""}","https://www.zillow.com/homedetails/1040-Coast-Blvd-404-La-Jolla-CA-92037/16847850_zpid/","1040 Coast Blvd #404, La Jolla, CA 92037","","$1.45M","- Sold","2","bds","3","ba","1,250","sqft","Sold 11/23/2020","https://www.zillow.com/homedetails/1040-Coast-Blvd-404-La-Jolla-CA-92037/16847850_zpid/","https://photos.zillowstatic.com/fp/565d460b9a0b32f4c11abd3710c3d176-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""457 Coast Blvd Unit 502, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""975""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""457 Coast Blvd UNIT 502"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8432,""longitude"":-117.28009},""url"":""https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-502-La-Jolla-CA-92037/16848300_zpid/""}","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-502-La-Jolla-CA-92037/16848300_zpid/","457 Coast Blvd UNIT 502, La Jolla, CA 92037","","$1.45M","- Sold","2","bds","2","ba","975","sqft","Sold 07/15/2020","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-502-La-Jolla-CA-92037/16848300_zpid/","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.84320068359375,-117.28009033203125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=UaYMygCpwas7zf6wyGI0fpl-ajE=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1040 S Coast Blvd S #404, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,250""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1040 S Coast Blvd S #404"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848625,""longitude"":-117.27491},""url"":""https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-404-La-Jolla-CA-92037/2069869466_zpid/""}","https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-404-La-Jolla-CA-92037/2069869466_zpid/","1040 S Coast Blvd S #404, La Jolla, CA 92037","EXP REALTY OF CALIFORNIA INC","$1.45M","- Sold","2","bds","3","ba","1,250","sqft","Sold 11/23/2020","https://www.zillow.com/homedetails/1040-S-Coast-Blvd-S-404-La-Jolla-CA-92037/2069869466_zpid/","https://photos.zillowstatic.com/fp/565d460b9a0b32f4c11abd3710c3d176-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""457 Coast Blvd Unit 403, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""992""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""457 Coast Blvd UNIT 403"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8432,""longitude"":-117.28009},""url"":""https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-403-La-Jolla-CA-92037/16848298_zpid/""}","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-403-La-Jolla-CA-92037/16848298_zpid/","457 Coast Blvd UNIT 403, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.44M","- Sold","2","bds","2","ba","992","sqft","Sold 05/24/2022","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-403-La-Jolla-CA-92037/16848298_zpid/","https://photos.zillowstatic.com/fp/f0f755573c3b879b954d7aee3caaebe7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""457 Coast Blvd Unit 203, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""852""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""457 Coast Blvd UNIT 203"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.8432,""longitude"":-117.28009},""url"":""https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-203-La-Jolla-CA-92037/16848292_zpid/""}","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-203-La-Jolla-CA-92037/16848292_zpid/","457 Coast Blvd UNIT 203, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$1.42M","- Sold","2","bds","2","ba","852","sqft","Sold 07/23/2021","https://www.zillow.com/homedetails/457-Coast-Blvd-UNIT-203-La-Jolla-CA-92037/16848292_zpid/","https://photos.zillowstatic.com/fp/30d74d4cdb718c23d5a400f221263b1d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2500 Torrey Pines Rd Unit 501, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2500 Torrey Pines Rd UNIT 501"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.851456,""longitude"":-117.24963},""url"":""https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-501-La-Jolla-CA-92037/16839512_zpid/""}","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-501-La-Jolla-CA-92037/16839512_zpid/","2500 Torrey Pines Rd UNIT 501, La Jolla, CA 92037","COMPASS","$1.30M","- Sold","2","bds","2","ba","1,344","sqft","Sold 09/02/2022","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-501-La-Jolla-CA-92037/16839512_zpid/","https://photos.zillowstatic.com/fp/53daf8b030ecbd767affac2f29d5b782-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8040 Girard Ave Unit 6, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,058""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8040 Girard Ave UNIT 6"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.848793,""longitude"":-117.27454},""url"":""https://www.zillow.com/homedetails/8040-Girard-Ave-UNIT-6-La-Jolla-CA-92037/16847860_zpid/""}","https://www.zillow.com/homedetails/8040-Girard-Ave-UNIT-6-La-Jolla-CA-92037/16847860_zpid/","8040 Girard Ave UNIT 6, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.29M","- Sold","2","bds","2","ba","1,058","sqft","Sold 03/26/2020","https://www.zillow.com/homedetails/8040-Girard-Ave-UNIT-6-La-Jolla-CA-92037/16847860_zpid/","https://photos.zillowstatic.com/fp/0116033a36155f721110aed182d4fa1d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""635 Fern Gln, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,008""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""635 Fern Gln"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.834145,""longitude"":-117.27511},""url"":""https://www.zillow.com/homedetails/635-Fern-Gln-La-Jolla-CA-92037/16849797_zpid/""}","https://www.zillow.com/homedetails/635-Fern-Gln-La-Jolla-CA-92037/16849797_zpid/","635 Fern Gln, La Jolla, CA 92037","BIG BLOCK REALTY, INC.","$1.28M","- Sold","2","bds","1","ba","1,008","sqft","Sold 10/23/2020","https://www.zillow.com/homedetails/635-Fern-Gln-La-Jolla-CA-92037/16849797_zpid/","https://photos.zillowstatic.com/fp/def0d85d00fa11fbc5f1720cb9bea8a8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7555 Eads Ave Unit 18, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,646""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7555 Eads Ave UNIT 18"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.841118,""longitude"":-117.27492},""url"":""https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-18-La-Jolla-CA-92037/63145004_zpid/""}","https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-18-La-Jolla-CA-92037/63145004_zpid/","7555 Eads Ave UNIT 18, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$1.28M","- Sold","2","bds","2","ba","1,646","sqft","Sold 03/30/2021","https://www.zillow.com/homedetails/7555-Eads-Ave-UNIT-18-La-Jolla-CA-92037/63145004_zpid/","https://photos.zillowstatic.com/fp/0fc6f4d26fc1cf781bd5ea72f64144b8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""101 Coast Blvd Unit 1h, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,615""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""101 Coast Blvd UNIT 1H"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.83969,""longitude"":-117.28072},""url"":""https://www.zillow.com/homedetails/101-Coast-Blvd-UNIT-1H-La-Jolla-CA-92037/16848500_zpid/""}","https://www.zillow.com/homedetails/101-Coast-Blvd-UNIT-1H-La-Jolla-CA-92037/16848500_zpid/","101 Coast Blvd UNIT 1H, La Jolla, CA 92037","","$1.28M","- Sold","2","bds","2","ba","1,615","sqft","Sold 07/20/2021","https://www.zillow.com/homedetails/101-Coast-Blvd-UNIT-1H-La-Jolla-CA-92037/16848500_zpid/","https://photos.zillowstatic.com/fp/4e46e743cb070a3098fb93cf59efa3e8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5726 La Jolla Blvd Unit 204, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,111""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5726 La Jolla Blvd UNIT 204"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.816288,""longitude"":-117.271416},""url"":""https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-204-La-Jolla-CA-92037/16855441_zpid/""}","https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-204-La-Jolla-CA-92037/16855441_zpid/","5726 La Jolla Blvd UNIT 204, La Jolla, CA 92037","COMPASS","$1.28M","- Sold","2","bds","2","ba","1,111","sqft","Sold 06/28/2022","https://www.zillow.com/homedetails/5726-La-Jolla-Blvd-UNIT-204-La-Jolla-CA-92037/16855441_zpid/","https://photos.zillowstatic.com/fp/f7799a752f80ac2181f9f804bba9800d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8110 El Paseo Grande Unit 304, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8110 El Paseo Grande UNIT 304"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85466,""longitude"":-117.25592},""url"":""https://www.zillow.com/homedetails/8110-El-Paseo-Grande-UNIT-304-La-Jolla-CA-92037/16838707_zpid/""}","https://www.zillow.com/homedetails/8110-El-Paseo-Grande-UNIT-304-La-Jolla-CA-92037/16838707_zpid/","8110 El Paseo Grande UNIT 304, La Jolla, CA 92037","CENTURY 21 AWARD","$1.27M","- Sold","2","bds","2","ba","1,308","sqft","Sold 11/03/2020","https://www.zillow.com/homedetails/8110-El-Paseo-Grande-UNIT-304-La-Jolla-CA-92037/16838707_zpid/","https://photos.zillowstatic.com/fp/26b926060f8e61dfaa184e3a3415fa0e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3216 Caminito Eastbluff Unit 64, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,458""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3216 Caminito Eastbluff UNIT 64"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.85871,""longitude"":-117.233986},""url"":""https://www.zillow.com/homedetails/3216-Caminito-Eastbluff-UNIT-64-La-Jolla-CA-92037/2069746228_zpid/""}","https://www.zillow.com/homedetails/3216-Caminito-Eastbluff-UNIT-64-La-Jolla-CA-92037/2069746228_zpid/","3216 Caminito Eastbluff UNIT 64, La Jolla, CA 92037","EPICPOINT PROPERTIES","$1.26M","- Sold","2","bds","3","ba","1,458","sqft","Sold 05/20/2022","https://www.zillow.com/homedetails/3216-Caminito-Eastbluff-UNIT-64-La-Jolla-CA-92037/2069746228_zpid/","https://photos.zillowstatic.com/fp/94a434ec718316af04ef77607a073203-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""8607 Via Mallorca Unit F, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,680""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""8607 Via Mallorca UNIT F"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.86352,""longitude"":-117.23209},""url"":""https://www.zillow.com/homedetails/8607-Via-Mallorca-UNIT-F-La-Jolla-CA-92037/16836312_zpid/""}","https://www.zillow.com/homedetails/8607-Via-Mallorca-UNIT-F-La-Jolla-CA-92037/16836312_zpid/","8607 Via Mallorca UNIT F, La Jolla, CA 92037","BERKSHIRE HATHAWAY HOMESERVICE","$1.25M","- Sold","2","bds","3","ba","1,680","sqft","Sold 05/23/2022","https://www.zillow.com/homedetails/8607-Via-Mallorca-UNIT-F-La-Jolla-CA-92037/16836312_zpid/","https://photos.zillowstatic.com/fp/f1d29a3baee59160d7bc99793931392f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7811 Eads Ave Unit 301, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,121""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7811 Eads Ave UNIT 301"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.84501,""longitude"":-117.27619},""url"":""https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-301-La-Jolla-CA-92037/16847955_zpid/""}","https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-301-La-Jolla-CA-92037/16847955_zpid/","7811 Eads Ave UNIT 301, La Jolla, CA 92037","HORIZON REAL ESTATE","$1.25M","- Sold","2","bds","2","ba","1,121","sqft","Sold 08/19/2022","https://www.zillow.com/homedetails/7811-Eads-Ave-UNIT-301-La-Jolla-CA-92037/16847955_zpid/","https://photos.zillowstatic.com/fp/52321611e8352b566dec39d6b9566746-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""5439 La Jolla Blvd, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,063""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""5439 La Jolla Blvd"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.811954,""longitude"":-117.26718},""url"":""https://www.zillow.com/homedetails/5439-La-Jolla-Blvd-La-Jolla-CA-92037/16856113_zpid/""}","https://www.zillow.com/homedetails/5439-La-Jolla-Blvd-La-Jolla-CA-92037/16856113_zpid/","5439 La Jolla Blvd, La Jolla, CA 92037","","$1.25M","- Sold","2","bds","2","ba","1,063","sqft","Sold 07/28/2021","https://www.zillow.com/homedetails/5439-La-Jolla-Blvd-La-Jolla-CA-92037/16856113_zpid/","https://photos.zillowstatic.com/fp/f9fb028ca495e8593b66f8dd5dbe8be3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""403 Bonair St, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,620""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""403 Bonair St"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.83043,""longitude"":-117.277565},""url"":""https://www.zillow.com/homedetails/403-Bonair-St-La-Jolla-CA-92037/83893267_zpid/""}","https://www.zillow.com/homedetails/403-Bonair-St-La-Jolla-CA-92037/83893267_zpid/","403 Bonair St, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$1.25M","- Sold","2","bds","3","ba","1,620","sqft","Sold 05/19/2021","https://www.zillow.com/homedetails/403-Bonair-St-La-Jolla-CA-92037/83893267_zpid/","https://photos.zillowstatic.com/fp/f9b30021b8b404e2e379300521c10741-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6633 La Jolla Blvd, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,627""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6633 La Jolla Blvd"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828262,""longitude"":-117.2767},""url"":""https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/333210999_zpid/""}","https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/333210999_zpid/","6633 La Jolla Blvd, La Jolla, CA 92037","PACIFIC SOTHEBY'S INT'L REALTY","$1.25M","- Sold","2","bds","3","ba","1,627","sqft","Sold 10/21/2020","https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/333210999_zpid/","https://photos.zillowstatic.com/fp/931331ad2c36e2f02c6edf73a0a5447e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6633 La Jolla Blvd, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,627""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6633 La Jolla Blvd"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.828342,""longitude"":-117.27694},""url"":""https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/2101156415_zpid/""}","https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/2101156415_zpid/","6633 La Jolla Blvd, La Jolla, CA 92037","","$1.25M","- Sold","2","bds","2.5","ba","1,627","sqft","Sold 10/21/2020","https://www.zillow.com/homedetails/6633-La-Jolla-Blvd-La-Jolla-CA-92037/2101156415_zpid/","https://photos.zillowstatic.com/fp/526f228d16b01172ce2b523c49953a15-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2500 Torrey Pines Rd Unit 502, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,464""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2500 Torrey Pines Rd UNIT 502"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.851456,""longitude"":-117.24963},""url"":""https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-502-La-Jolla-CA-92037/16839513_zpid/""}","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-502-La-Jolla-CA-92037/16839513_zpid/","2500 Torrey Pines Rd UNIT 502, La Jolla, CA 92037","COMPASS","$1.23M","- Sold","2","bds","2","ba","1,464","sqft","Sold 07/22/2021","https://www.zillow.com/homedetails/2500-Torrey-Pines-Rd-UNIT-502-La-Jolla-CA-92037/16839513_zpid/","https://photos.zillowstatic.com/fp/a27c08226d56229ac8220f4e2a27ee28-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""7550 Eads Ave Unit 310, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,311""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""7550 Eads Ave UNIT 310"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.840626,""longitude"":-117.275505},""url"":""https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-310-La-Jolla-CA-92037/16848710_zpid/""}","https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-310-La-Jolla-CA-92037/16848710_zpid/","7550 Eads Ave UNIT 310, La Jolla, CA 92037","KELLER WILLIAMS REALTY","$1.23M","- Sold","2","bds","2","ba","1,311","sqft","Sold 06/16/2022","https://www.zillow.com/homedetails/7550-Eads-Ave-UNIT-310-La-Jolla-CA-92037/16848710_zpid/","https://photos.zillowstatic.com/fp/834f6bcc7b53e347af7f31544dfbaba3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""9751 Claiborne Sq, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,174""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""9751 Claiborne Sq"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.882458,""longitude"":-117.24493},""url"":""https://www.zillow.com/homedetails/9751-Claiborne-Sq-La-Jolla-CA-92037/17204104_zpid/""}","https://www.zillow.com/homedetails/9751-Claiborne-Sq-La-Jolla-CA-92037/17204104_zpid/","9751 Claiborne Sq, La Jolla, CA 92037","COLDWELL BANKER REALTY","$1.23M","- Sold","2","bds","3","ba","2,174","sqft","Sold 12/21/2020","https://www.zillow.com/homedetails/9751-Claiborne-Sq-La-Jolla-CA-92037/17204104_zpid/","https://photos.zillowstatic.com/fp/f5386d5a7317decc2c1f19088fffee15-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""101 Coast Blvd Unit 3b, La Jolla, CA 92037"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,842""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""101 Coast Blvd UNIT 3B"",""addressLocality"":""La Jolla"",""addressRegion"":""CA"",""postalCode"":""92037""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.83969,""longitude"":-117.28072},""url"":""https://www.zillow.com/homedetails/101-Coast-Blvd-UNIT-3B-La-Jolla-CA-92037/16848503_zpid/""}","https://www.zillow.com/homedetails/101-Coast-Blvd-UNIT-3B-La-Jolla-CA-92037/16848503_zpid/","101 Coast Blvd UNIT 3B, La Jolla, CA 92037","WILLIS ALLEN REAL ESTATE","$1.22M","- Sold","2","bds","2","ba","1,842","sqft","Sold 06/01/2020","","","Save this home"
