"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","price","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13032 Caminito Mar Villa, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,764""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13032 Caminito Mar Villa"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.937107,""longitude"":-117.25408},""url"":""https://www.zillow.com/homedetails/13032-Caminito-Mar-Villa-Del-Mar-CA-92014/16766303_zpid/""}","https://www.zillow.com/homedetails/13032-Caminito-Mar-Villa-Del-Mar-CA-92014/16766303_zpid/","13032 Caminito Mar Villa, Del Mar, CA 92014","KELLER WILLIAMS CARMEL VALLEY","$1.41M","- Sold","2","bds","2","ba","1,764","sqft","Sold 04/29/2021","https://photos.zillowstatic.com/fp/700cfaa67e369b7995b834e3ded10544-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""260 23rd St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,696""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""260 23rd St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.968742,""longitude"":-117.26627},""url"":""https://www.zillow.com/homedetails/260-23rd-St-Del-Mar-CA-92014/16762123_zpid/""}","https://www.zillow.com/homedetails/260-23rd-St-Del-Mar-CA-92014/16762123_zpid/","260 23rd St, Del Mar, CA 92014","TRINITY REAL ESTATE SERVICES","$3.30M","- Sold","2","bds","2","ba","1,696","sqft","Sold 04/20/2021","https://photos.zillowstatic.com/fp/048ab446220ab7bfe3f1692afcdff9fc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13788 Ruette Le Parc Unit C, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,146""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13788 Ruette Le Parc UNIT C"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948532,""longitude"":-117.24529},""url"":""https://www.zillow.com/homedetails/13788-Ruette-Le-Parc-UNIT-C-Del-Mar-CA-92014/16765714_zpid/""}","https://www.zillow.com/homedetails/13788-Ruette-Le-Parc-UNIT-C-Del-Mar-CA-92014/16765714_zpid/","13788 Ruette Le Parc UNIT C, Del Mar, CA 92014","","$275,000","- Sold","2","bds","2","ba","1,146","sqft","Sold 04/19/2021","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.94853210449219,-117.24529266357422&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=yXiZtrDpHVB8cZNdwWlEkqdWSLs=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1562 Camino Del Mar Unit 547, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""876""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1562 Camino Del Mar UNIT 547"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.961487,""longitude"":-117.26635},""url"":""https://www.zillow.com/homedetails/1562-Camino-Del-Mar-UNIT-547-Del-Mar-CA-92014/16762649_zpid/""}","https://www.zillow.com/homedetails/1562-Camino-Del-Mar-UNIT-547-Del-Mar-CA-92014/16762649_zpid/","1562 Camino Del Mar UNIT 547, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$1.29M","- Sold","2","bds","2","ba","876","sqft","Sold 04/14/2021","https://photos.zillowstatic.com/fp/6aef4889f89b611a04b147bd84bbca4f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""939 Intrepid Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""939 Intrepid Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983253,""longitude"":-117.25318},""url"":""https://www.zillow.com/homedetails/939-Intrepid-Ct-Del-Mar-CA-92014/52511128_zpid/""}","https://www.zillow.com/homedetails/939-Intrepid-Ct-Del-Mar-CA-92014/52511128_zpid/","939 Intrepid Ct, Del Mar, CA 92014","RE/MAX CONNECTIONS","$689,000","- Sold","2","bds","2","ba","1,208","sqft","Sold 04/12/2021","https://photos.zillowstatic.com/fp/74fb5a724a136ca70ab8dbdfaf478ebe-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""424 Stratford Ct Unit B25, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,201""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""424 Stratford Ct UNIT B25"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948303,""longitude"":-117.26306},""url"":""https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-B25-Del-Mar-CA-92014/16763764_zpid/""}","https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-B25-Del-Mar-CA-92014/16763764_zpid/","424 Stratford Ct UNIT B25, Del Mar, CA 92014","ALLISON JAMES ESTATES & HOMES","$1.18M","- Sold","2","bds","2","ba","1,201","sqft","Sold 04/02/2021","https://photos.zillowstatic.com/fp/c8d6a587bacce13621eb183f05632814-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 208, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 208"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949257,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-208-Del-Mar-CA-92014/16764293_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-208-Del-Mar-CA-92014/16764293_zpid/","13754 Mango Dr UNIT 208, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$455,000","- Sold","2","bds","2","ba","804","sqft","Sold 04/01/2021","https://photos.zillowstatic.com/fp/5bf8db5b9249627a09f7341d7139951d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2582 Del Mar Heights Rd Unit 23, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,000""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2582 Del Mar Heights Rd UNIT 23"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94912,""longitude"":-117.24777},""url"":""https://www.zillow.com/homedetails/2582-Del-Mar-Heights-Rd-UNIT-23-Del-Mar-CA-92014/16764242_zpid/""}","https://www.zillow.com/homedetails/2582-Del-Mar-Heights-Rd-UNIT-23-Del-Mar-CA-92014/16764242_zpid/","2582 Del Mar Heights Rd UNIT 23, Del Mar, CA 92014","","$375,000","- Sold","2","bds","2","ba","1,000","sqft","Sold 03/29/2021","https://photos.zillowstatic.com/fp/8f9632faa958e2651f7aef61c9b9a2ff-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""271 Sea Forest Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,308""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""271 Sea Forest Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94684,""longitude"":-117.261314},""url"":""https://www.zillow.com/homedetails/271-Sea-Forest-Ct-Del-Mar-CA-92014/16763823_zpid/""}","https://www.zillow.com/homedetails/271-Sea-Forest-Ct-Del-Mar-CA-92014/16763823_zpid/","271 Sea Forest Ct, Del Mar, CA 92014","COMPASS","$1.02M","- Sold","2","bds","2","ba","1,308","sqft","Sold 03/24/2021","https://photos.zillowstatic.com/fp/69effe62e0fa84ff814f97736c08fd5d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1826 Coast Blvd, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""840""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1826 Coast Blvd"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.964138,""longitude"":-117.26762},""url"":""https://www.zillow.com/homedetails/1826-Coast-Blvd-Del-Mar-CA-92014/2094310044_zpid/""}","https://www.zillow.com/homedetails/1826-Coast-Blvd-Del-Mar-CA-92014/2094310044_zpid/","1826 Coast Blvd, Del Mar, CA 92014","","$4,300","- Sold","2","bds","1","ba","840","sqft","Sold 03/22/2021","https://photos.zillowstatic.com/fp/7c6737f1947699cd4876bde535be6750-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1023 Reliance Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,023""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1023 Reliance Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.983852,""longitude"":-117.25302},""url"":""https://www.zillow.com/homedetails/1023-Reliance-Way-Del-Mar-CA-92014/16760585_zpid/""}","https://www.zillow.com/homedetails/1023-Reliance-Way-Del-Mar-CA-92014/16760585_zpid/","1023 Reliance Way, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$1.52M","- Sold","2","bds","3","ba","2,023","sqft","Sold 03/19/2021","https://photos.zillowstatic.com/fp/a14532cdf4387ff3ddc03115497b447b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""424 Stratford Ct Unit B20, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,278""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""424 Stratford Ct UNIT B20"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948303,""longitude"":-117.26306},""url"":""https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-B20-Del-Mar-CA-92014/16763760_zpid/""}","https://www.zillow.com/homedetails/424-Stratford-Ct-UNIT-B20-Del-Mar-CA-92014/16763760_zpid/","424 Stratford Ct UNIT B20, Del Mar, CA 92014","DAVE STUBBS REAL ESTATE, INC","$895,000","- Sold","2","bds","2","ba","1,278","sqft","Sold 03/09/2021","https://photos.zillowstatic.com/fp/43cddfdd55680ef029d60286a7945d14-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""14847 Vista Del Oceano, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,878""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""14847 Vista Del Oceano"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.984135,""longitude"":-117.23707},""url"":""https://www.zillow.com/homedetails/14847-Vista-Del-Oceano-Del-Mar-CA-92014/16767051_zpid/""}","https://www.zillow.com/homedetails/14847-Vista-Del-Oceano-Del-Mar-CA-92014/16767051_zpid/","14847 Vista Del Oceano, Del Mar, CA 92014","BERKSHIRE HATHAWAY HOMESERVICE","$1.92M","- Sold","2","bds","3","ba","2,878","sqft","Sold 03/01/2021","https://photos.zillowstatic.com/fp/1c349b16d37eb1095eb47e8eed4fffe7-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""117 Spinnaker Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,224""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""117 Spinnaker Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94615,""longitude"":-117.26183},""url"":""https://www.zillow.com/homedetails/117-Spinnaker-Ct-Del-Mar-CA-92014/16763905_zpid/""}","https://www.zillow.com/homedetails/117-Spinnaker-Ct-Del-Mar-CA-92014/16763905_zpid/","117 Spinnaker Ct, Del Mar, CA 92014","","$1.70M","- Sold","2","bds","3","ba","1,224","sqft","Sold 02/26/2021","https://photos.zillowstatic.com/fp/0130585688fa066898ea2010f1d1cd13-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""270 Surfview Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,468""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""270 Surfview Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.946888,""longitude"":-117.26279},""url"":""https://www.zillow.com/homedetails/270-Surfview-Ct-Del-Mar-CA-92014/16763804_zpid/""}","https://www.zillow.com/homedetails/270-Surfview-Ct-Del-Mar-CA-92014/16763804_zpid/","270 Surfview Ct, Del Mar, CA 92014","","$9,000","- Sold","2","bds","1.5","ba","1,468","sqft","Sold 02/23/2021","https://photos.zillowstatic.com/fp/eafe2016fe5ffa4ded53128810b8d950-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 219, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 219"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949257,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-219-Del-Mar-CA-92014/16764304_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-219-Del-Mar-CA-92014/16764304_zpid/","13754 Mango Dr UNIT 219, Del Mar, CA 92014","FIRST TEAM REAL ESTATE","$450,000","- Sold","2","bds","2","ba","804","sqft","Sold 02/19/2021","https://photos.zillowstatic.com/fp/60c9a9fe028d4ff728977df2fdfc3451-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""831 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""831 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/831-America-Way-Del-Mar-CA-92014/16760545_zpid/""}","https://www.zillow.com/homedetails/831-America-Way-Del-Mar-CA-92014/16760545_zpid/","831 America Way, Del Mar, CA 92014","KELLER WILLIAMS REALTY","$735,000","- Sold","2","bds","3","ba","1,208","sqft","Sold 02/16/2021","https://photos.zillowstatic.com/fp/4ee198ec3c7980e10b4766d72443712f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""831 America Way, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,208""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""831 America Way"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.982334,""longitude"":-117.25232},""url"":""https://www.zillow.com/homedetails/831-America-Way-Del-Mar-CA-92014/2076724903_zpid/""}","https://www.zillow.com/homedetails/831-America-Way-Del-Mar-CA-92014/2076724903_zpid/","831 America Way, Del Mar, CA 92014","","$735,000","- Sold","2","bds","3","ba","1,208","sqft","Sold 02/16/2021","https://photos.zillowstatic.com/fp/5e82cecc2761dae788c0f48d9b2adad5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13788 Ruette Le Parc Unit A, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,164""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13788 Ruette Le Parc UNIT A"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.948532,""longitude"":-117.24529},""url"":""https://www.zillow.com/homedetails/13788-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765712_zpid/""}","https://www.zillow.com/homedetails/13788-Ruette-Le-Parc-UNIT-A-Del-Mar-CA-92014/16765712_zpid/","13788 Ruette Le Parc UNIT A, Del Mar, CA 92014","REDFIN CORPORATION","$600,000","- Sold","2","bds","2","ba","1,164","sqft","Sold 02/11/2021","https://photos.zillowstatic.com/fp/0a5b2ecec2af5ecd2865e4724f888033-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1750 Ocean Fron, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,635""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1750 Ocean Fron"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.958065,""longitude"":-117.26647},""url"":""https://www.zillow.com/homedetails/1750-Ocean-Fron-Del-Mar-CA-92014/16762498_zpid/""}","https://www.zillow.com/homedetails/1750-Ocean-Fron-Del-Mar-CA-92014/16762498_zpid/","1750 Ocean Fron, Del Mar, CA 92014","","$4.85M","- Sold","2","bds","3","ba","1,635","sqft","Sold 02/08/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.958065032958984,-117.26647186279297&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=dBsoEIF2q0WMRM3D304cNG8D-xA=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1750 Ocean Front Fron #c, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,635""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1750 Ocean Front Fron #C"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org""},""url"":""https://www.zillow.com/homedetails/1750-Ocean-Front-Fron-C-Del-Mar-CA-92014/2067692728_zpid/""}","https://www.zillow.com/homedetails/1750-Ocean-Front-Fron-C-Del-Mar-CA-92014/2067692728_zpid/","1750 Ocean Front Fron #C, Del Mar, CA 92014","BARRY ESTATES","$4.85M","- Sold","2","bds","3","ba","1,635","sqft","Sold 02/08/2021","https://photos.zillowstatic.com/fp/31f28682fa24b3f529e39ebba39c415c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1750 Ocean Fron Unit C, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,635""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1750 Ocean Fron UNIT C"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.963364,""longitude"":-117.2682},""url"":""https://www.zillow.com/homedetails/1750-Ocean-Fron-UNIT-C-Del-Mar-CA-92014/2077016242_zpid/""}","https://www.zillow.com/homedetails/1750-Ocean-Fron-UNIT-C-Del-Mar-CA-92014/2077016242_zpid/","1750 Ocean Fron UNIT C, Del Mar, CA 92014","","$4.85M","- Sold","2","bds","3","ba","1,635","sqft","Sold 02/08/2021","https://photos.zillowstatic.com/fp/1270e0b53c850eeb94f5d1746f773229-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 229, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 229"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949257,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-229-Del-Mar-CA-92014/16764313_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-229-Del-Mar-CA-92014/16764313_zpid/","13754 Mango Dr UNIT 229, Del Mar, CA 92014","TEN X REALTY","$438,500","- Sold","2","bds","2","ba","804","sqft","Sold 02/01/2021","https://photos.zillowstatic.com/fp/7e27fc80fafac8310bd43ee1d28e70ed-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 321, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 321"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.949257,""longitude"":-117.24742},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-321-Del-Mar-CA-92014/16764340_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-321-Del-Mar-CA-92014/16764340_zpid/","13754 Mango Dr UNIT 321, Del Mar, CA 92014","","$446,000","- Sold","2","bds","2","ba","804","sqft","Sold 01/26/2021","https://photos.zillowstatic.com/fp/6d1ef8a69cf67a747dd83139e41c6a94-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13754 Mango Dr Unit 321, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""804""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13754 Mango Dr UNIT 321"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9478,""longitude"":-117.24754},""url"":""https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-321-Del-Mar-CA-92014/2110931939_zpid/""}","https://www.zillow.com/homedetails/13754-Mango-Dr-UNIT-321-Del-Mar-CA-92014/2110931939_zpid/","13754 Mango Dr UNIT 321, Del Mar, CA 92014","DEL MAR FINANCIAL GROUP","$446,000","- Sold","2","bds","2","ba","804","sqft","Sold 01/25/2021","https://photos.zillowstatic.com/fp/772cd1103023317b53f0320e27c8186f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13072 Caminito Del Rocio, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,426""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13072 Caminito Del Rocio"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93724,""longitude"":-117.2563},""url"":""https://www.zillow.com/homedetails/13072-Caminito-Del-Rocio-Del-Mar-CA-92014/16765867_zpid/""}","https://www.zillow.com/homedetails/13072-Caminito-Del-Rocio-Del-Mar-CA-92014/16765867_zpid/","13072 Caminito Del Rocio, Del Mar, CA 92014","","$75,000","- Sold","2","bds","2.5","ba","1,426","sqft","Sold 01/14/2021","https://photos.zillowstatic.com/fp/2c7c02e98edce64693532386a3eaaa06-p_e.jpg","Save this home"
