"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13987 Amber Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,344""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13987 Amber Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.970024,""longitude"":-117.16273},""url"":""https://www.zillow.com/homedetails/13987-Amber-Pl-San-Diego-CA-92130/54905306_zpid/""}","https://www.zillow.com/homedetails/13987-Amber-Pl-San-Diego-CA-92130/54905306_zpid/","13987 Amber Pl, San Diego, CA 92130","BIG BLOCK REALTY, INC","$980,000","- Sold","3","bds","3","ba","2,344","sqft","Sold 07/13/2020","https://photos.zillowstatic.com/fp/3259eeedb0a08b94d493a9323a24f23b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6106 Alida Row, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6106 Alida Row"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.961403,""longitude"":-117.18531},""url"":""https://www.zillow.com/homedetails/6106-Alida-Row-San-Diego-CA-92130/66111911_zpid/""}","https://www.zillow.com/homedetails/6106-Alida-Row-San-Diego-CA-92130/66111911_zpid/","6106 Alida Row, San Diego, CA 92130","CONNIE XUE ZHAO, BROKER","$980,000","- Sold","3","bds","3","ba","1,478","sqft","Sold 08/13/2021","https://photos.zillowstatic.com/fp/7594f1f4201bdfa4f19ca3c2b8533f85-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12478 Cavallo St, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,119""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12478 Cavallo St"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94453,""longitude"":-117.217155},""url"":""https://www.zillow.com/homedetails/12478-Cavallo-St-San-Diego-CA-92130/16777733_zpid/""}","https://www.zillow.com/homedetails/12478-Cavallo-St-San-Diego-CA-92130/16777733_zpid/","12478 Cavallo St, San Diego, CA 92130","USA REALTY AND LOANS","$975,000","- Sold","3","bds","3","ba","2,119","sqft","Sold 07/16/2020","https://photos.zillowstatic.com/fp/262e81367f3c84e717887106736ac1f0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3561 Voyager Cir, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3561 Voyager Cir"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952003,""longitude"":-117.24172},""url"":""https://www.zillow.com/homedetails/3561-Voyager-Cir-San-Diego-CA-92130/16768825_zpid/""}","https://www.zillow.com/homedetails/3561-Voyager-Cir-San-Diego-CA-92130/16768825_zpid/","3561 Voyager Cir, San Diego, CA 92130","BIG BLOCK REALTY, INC.","$973,000","- Sold","3","bds","3","ba","1,668","sqft","Sold 03/05/2021","https://photos.zillowstatic.com/fp/86bb98dcda969348c68ff036962db8fc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13041 Carita Cv, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13041 Carita Cv"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962517,""longitude"":-117.1849},""url"":""https://www.zillow.com/homedetails/13041-Carita-Cv-San-Diego-CA-92130/66111784_zpid/""}","https://www.zillow.com/homedetails/13041-Carita-Cv-San-Diego-CA-92130/66111784_zpid/","13041 Carita Cv, San Diego, CA 92130","SENTRY REAL ESTATE & PROP MGNT","$968,000","- Sold","3","bds","3","ba","1,478","sqft","Sold 07/19/2021","https://photos.zillowstatic.com/fp/57ecbd6aaaa5ea680cf84b8cb2ccdb50-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12456 Caminito Mira Del Mar, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,333""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12456 Caminito Mira Del Mar"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.942177,""longitude"":-117.23402},""url"":""https://www.zillow.com/homedetails/12456-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776840_zpid/""}","https://www.zillow.com/homedetails/12456-Caminito-Mira-Del-Mar-San-Diego-CA-92130/16776840_zpid/","12456 Caminito Mira Del Mar, San Diego, CA 92130","CORCORAN GLOBAL LIVING","$966,000","- Sold","3","bds","3","ba","1,333","sqft","Sold 06/07/2021","https://photos.zillowstatic.com/fp/5c32c8b060d615899a73b744dec3879e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13060 Callcott Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,360""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13060 Callcott Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.957203,""longitude"":-117.218925},""url"":""https://www.zillow.com/homedetails/13060-Callcott-Way-San-Diego-CA-92130/16770897_zpid/""}","https://www.zillow.com/homedetails/13060-Callcott-Way-San-Diego-CA-92130/16770897_zpid/","13060 Callcott Way, San Diego, CA 92130","","$965,000","- Sold","3","bds","2","ba","1,360","sqft","Sold 08/31/2020","https://photos.zillowstatic.com/fp/bd162fe8de7fdb6e1171816d5ecb6cc3-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3633 Caminito Carmel Lndg, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,368""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3633 Caminito Carmel Lndg"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93862,""longitude"":-117.236694},""url"":""https://www.zillow.com/homedetails/3633-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775672_zpid/""}","https://www.zillow.com/homedetails/3633-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775672_zpid/","3633 Caminito Carmel Lndg, San Diego, CA 92130","KELLER WILLIAMS REALTY","$965,000","- Sold","3","bds","3","ba","1,368","sqft","Sold 06/06/2022","https://photos.zillowstatic.com/fp/a53a7c906540a116066ee2eeff6ad334-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13038 Alora Poin, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13038 Alora Poin"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962517,""longitude"":-117.1849},""url"":""https://www.zillow.com/homedetails/13038-Alora-Poin-San-Diego-CA-92130/66111788_zpid/""}","https://www.zillow.com/homedetails/13038-Alora-Poin-San-Diego-CA-92130/66111788_zpid/","13038 Alora Poin, San Diego, CA 92130","SUN & COMPANY INC","$965,000","- Sold","3","bds","3","ba","1,478","sqft","Sold 10/22/2021","https://photos.zillowstatic.com/fp/516885a5e925fab80d4c20bf932f985f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13038 Alora Point, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,478""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13038 Alora Point"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962463,""longitude"":-117.18434},""url"":""https://www.zillow.com/homedetails/13038-Alora-Point-San-Diego-CA-92130/2067916680_zpid/""}","https://www.zillow.com/homedetails/13038-Alora-Point-San-Diego-CA-92130/2067916680_zpid/","13038 Alora Point, San Diego, CA 92130","SUN & COMPANY INC","$965,000","- Sold","3","bds","3","ba","1,478","sqft","Sold 10/22/2021","https://photos.zillowstatic.com/fp/eb190f7dc4055f0da76d612a615ba465-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3502 Caminito Carmel Lndg, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,368""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3502 Caminito Carmel Lndg"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94008,""longitude"":-117.236595},""url"":""https://www.zillow.com/homedetails/3502-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775588_zpid/""}","https://www.zillow.com/homedetails/3502-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775588_zpid/","3502 Caminito Carmel Lndg, San Diego, CA 92130","RE/MAX CONNECTIONS","$960,000","- Sold","3","bds","3","ba","1,368","sqft","Sold 04/11/2022","https://photos.zillowstatic.com/fp/dfda5153cd1816294b0282eb5fcca32d-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3977 Carmel Brooks Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,738""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3977 Carmel Brooks Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.942238,""longitude"":-117.229164},""url"":""https://www.zillow.com/homedetails/3977-Carmel-Brooks-Way-San-Diego-CA-92130/16775807_zpid/""}","https://www.zillow.com/homedetails/3977-Carmel-Brooks-Way-San-Diego-CA-92130/16775807_zpid/","3977 Carmel Brooks Way, San Diego, CA 92130","WINDERMERE HOMES & ESTATES","$960,000","- Sold","3","bds","3","ba","1,738","sqft","Sold 10/02/2020","https://photos.zillowstatic.com/fp/47cce637c4f6508c18b4f518266933f2-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12525 El Camino Real Unit B, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,533""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12525 El Camino Real UNIT B"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.946,""longitude"":-117.23672},""url"":""https://www.zillow.com/homedetails/12525-El-Camino-Real-UNIT-B-San-Diego-CA-92130/16778068_zpid/""}","https://www.zillow.com/homedetails/12525-El-Camino-Real-UNIT-B-San-Diego-CA-92130/16778068_zpid/","12525 El Camino Real UNIT B, San Diego, CA 92130","KELLER WILLIAMS CARMEL VALLEY","$960,000","- Sold","3","bds","3","ba","1,533","sqft","Sold 04/06/2021","https://photos.zillowstatic.com/fp/2eef2768ce6429c56f0770a35203c5cd-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12487 Carmel Cpe, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,803""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12487 Carmel Cpe"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.943954,""longitude"":-117.22916},""url"":""https://www.zillow.com/homedetails/12487-Carmel-Cpe-San-Diego-CA-92130/52511590_zpid/""}","https://www.zillow.com/homedetails/12487-Carmel-Cpe-San-Diego-CA-92130/52511590_zpid/","12487 Carmel Cpe, San Diego, CA 92130","REALTY ONE GROUP","$955,000","- Sold","3","bds","3","ba","1,803","sqft","Sold 12/01/2020","https://photos.zillowstatic.com/fp/f411741adcb6d257e75a04a9a84bbd52-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12922 Peppergrass Creek Gate #66, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,817""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12922 Peppergrass Creek Gate #66"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962097,""longitude"":-117.18544},""url"":""https://www.zillow.com/homedetails/12922-Peppergrass-Creek-Gate-66-San-Diego-CA-92130/318294150_zpid/""}","https://www.zillow.com/homedetails/12922-Peppergrass-Creek-Gate-66-San-Diego-CA-92130/318294150_zpid/","12922 Peppergrass Creek Gate #66, San Diego, CA 92130","IPRO REAL ESTATE","$955,000","- Sold","3","bds","3","ba","1,817","sqft","Sold 08/18/2020","https://photos.zillowstatic.com/fp/f01ff24443157ce22b6bc3b0ce6ccfe1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12922 Peppergrass Creek Gate Unit 66, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,817""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12922 Peppergrass Creek Gate UNIT 66"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9622,""longitude"":-117.1859},""url"":""https://www.zillow.com/homedetails/12922-Peppergrass-Creek-Gate-UNIT-66-San-Diego-CA-92130/2087556544_zpid/""}","https://www.zillow.com/homedetails/12922-Peppergrass-Creek-Gate-UNIT-66-San-Diego-CA-92130/2087556544_zpid/","12922 Peppergrass Creek Gate UNIT 66, San Diego, CA 92130","","$955,000","- Sold","3","bds","2.5","ba","1,817","sqft","Sold 08/18/2020","https://photos.zillowstatic.com/fp/50521569cb2e0cfed41395e8775fe59f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12519 El Camino Real Unit H, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,584""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12519 El Camino Real UNIT H"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.946754,""longitude"":-117.23668},""url"":""https://www.zillow.com/homedetails/12519-El-Camino-Real-UNIT-H-San-Diego-CA-92130/16778015_zpid/""}","https://www.zillow.com/homedetails/12519-El-Camino-Real-UNIT-H-San-Diego-CA-92130/16778015_zpid/","12519 El Camino Real UNIT H, San Diego, CA 92130","WANNEBO REAL ESTATE GROUP","$950,000","- Sold","3","bds","3","ba","1,584","sqft","Sold 04/07/2021","https://photos.zillowstatic.com/fp/191503d5de8d47dafce0888d54bb61bc-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3840 Quarter Mile Dr, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,068""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3840 Quarter Mile Dr"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.957214,""longitude"":-117.2313},""url"":""https://www.zillow.com/homedetails/3840-Quarter-Mile-Dr-San-Diego-CA-92130/59877691_zpid/""}","https://www.zillow.com/homedetails/3840-Quarter-Mile-Dr-San-Diego-CA-92130/59877691_zpid/","3840 Quarter Mile Dr, San Diego, CA 92130","HARCOURTS PRIME PROPERTIES","$950,000","- Sold","3","bds","3","ba","2,068","sqft","Sold 09/16/2020","https://photos.zillowstatic.com/fp/ebcff060f2c2174435e7c0622737d95b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""6663 Rancho Del Acacia Way, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,615""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""6663 Rancho Del Acacia Way"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.968372,""longitude"":-117.17653},""url"":""https://www.zillow.com/homedetails/6663-Rancho-Del-Acacia-Way-San-Diego-CA-92130/69022150_zpid/""}","https://www.zillow.com/homedetails/6663-Rancho-Del-Acacia-Way-San-Diego-CA-92130/69022150_zpid/","6663 Rancho Del Acacia Way, San Diego, CA 92130","CONNIE XUE ZHAO, BROKER","$950,000","- Sold","3","bds","3","ba","1,615","sqft","Sold 03/24/2020","https://photos.zillowstatic.com/fp/db88596f92fd72933b6b4013fb210b71-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12952 Peppergrass Creek Gate #50, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,817""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12952 Peppergrass Creek Gate #50"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.962097,""longitude"":-117.18544},""url"":""https://www.zillow.com/homedetails/12952-Peppergrass-Creek-Gate-50-San-Diego-CA-92130/318294134_zpid/""}","https://www.zillow.com/homedetails/12952-Peppergrass-Creek-Gate-50-San-Diego-CA-92130/318294134_zpid/","12952 Peppergrass Creek Gate #50, San Diego, CA 92130","PACIFIC SOTHEBY'S INT'L REALTY","$949,500","- Sold","3","bds","3","ba","1,817","sqft","Sold 08/04/2020","https://photos.zillowstatic.com/fp/23b8cd22846ccd80f078c59b6372d6ed-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3664 Carmel View Rd #22, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,415""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3664 Carmel View Rd #22"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93831,""longitude"":-117.234566},""url"":""https://www.zillow.com/homedetails/3664-Carmel-View-Rd-22-San-Diego-CA-92130/16775759_zpid/""}","https://www.zillow.com/homedetails/3664-Carmel-View-Rd-22-San-Diego-CA-92130/16775759_zpid/","3664 Carmel View Rd #22, San Diego, CA 92130","WANNEBO REAL ESTATE GROUP","$947,000","- Sold","3","bds","3","ba","1,415","sqft","Sold 09/22/2021","https://photos.zillowstatic.com/fp/c84bc08aada8515a73d6d7df93b02515-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3664 Carmel View Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,415""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3664 Carmel View Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93831,""longitude"":-117.234566},""url"":""https://www.zillow.com/homedetails/3664-Carmel-View-Rd-San-Diego-CA-92130/2068724652_zpid/""}","https://www.zillow.com/homedetails/3664-Carmel-View-Rd-San-Diego-CA-92130/2068724652_zpid/","3664 Carmel View Rd, San Diego, CA 92130","WANNEBO REAL ESTATE GROUP","$947,000","- Sold","3","bds","3","ba","1,415","sqft","Sold 09/22/2021","https://photos.zillowstatic.com/fp/782723a111a5b58fb15d6d3b3542ce49-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12921 Candela Pl, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,668""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12921 Candela Pl"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954098,""longitude"":-117.238106},""url"":""https://www.zillow.com/homedetails/12921-Candela-Pl-San-Diego-CA-92130/16769999_zpid/""}","https://www.zillow.com/homedetails/12921-Candela-Pl-San-Diego-CA-92130/16769999_zpid/","12921 Candela Pl, San Diego, CA 92130","KELLER WILLIAMS CARMEL VALLEY","$945,000","- Sold","3","bds","3","ba","1,668","sqft","Sold 02/11/2021","https://photos.zillowstatic.com/fp/04aa257fc5dc5bbc71865640e9cee5b4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12370 Carmel Country Rd Unit 305, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,376""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12370 Carmel Country Rd UNIT 305"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.947235,""longitude"":-117.22748},""url"":""https://www.zillow.com/homedetails/12370-Carmel-Country-Rd-UNIT-305-San-Diego-CA-92130/65237795_zpid/""}","https://www.zillow.com/homedetails/12370-Carmel-Country-Rd-UNIT-305-San-Diego-CA-92130/65237795_zpid/","12370 Carmel Country Rd UNIT 305, San Diego, CA 92130","CENTERMAC SD, INC","$945,000","- Sold","3","bds","2","ba","1,376","sqft","Sold 07/05/2022","https://photos.zillowstatic.com/fp/e12780185ecf2083a400487f959f029b-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""3609 Caminito Carmel Lndg, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,368""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""3609 Caminito Carmel Lndg"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93862,""longitude"":-117.236694},""url"":""https://www.zillow.com/homedetails/3609-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775659_zpid/""}","https://www.zillow.com/homedetails/3609-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775659_zpid/","3609 Caminito Carmel Lndg, San Diego, CA 92130","KELLER WILLIAMS REALTY","$940,000","- Sold","3","bds","3","ba","1,368","sqft","Sold 07/12/2022","https://photos.zillowstatic.com/fp/b86cd8b8f12d4004fad8af149e6f114f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""4105 Del Mar Trails Rd, San Diego, CA 92130"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,276""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""4105 Del Mar Trails Rd"",""addressLocality"":""San Diego"",""addressRegion"":""CA"",""postalCode"":""92130""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.944313,""longitude"":-117.224655},""url"":""https://www.zillow.com/homedetails/4105-Del-Mar-Trails-Rd-San-Diego-CA-92130/16776375_zpid/""}","https://www.zillow.com/homedetails/4105-Del-Mar-Trails-Rd-San-Diego-CA-92130/16776375_zpid/","4105 Del Mar Trails Rd, San Diego, CA 92130","REAL ESTATE EBROKER, INC.","$936,000","- Sold","3","bds","2","ba","1,276","sqft","Sold 06/18/2020","https://photos.zillowstatic.com/fp/c81cfef3a56aa6d85b6d5bf52571202f-p_e.jpg","Save this home"
