"ListItem-c11n-8-82-3__sc-10e22w8-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 href","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 2","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 3","StyledPropertyCardDataArea-c11n-8-82-3__sc-yipmu-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 2","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 3","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 4","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 5","StyledPropertyCardHomeDetailsList-c11n-8-82-3__sc-1xvdaej-0 6","StyledPropertyCardBadge-c11n-8-82-3__sc-6gojrl-0","Image-c11n-8-82-3__sc-1rtmhsc-0 src","StyledButtonIcon-c11n-8-82-3__sc-wpcbcc-1"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""12915 Caminito Bodega, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,472""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""12915 Caminito Bodega"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.935085,""longitude"":-117.24423},""url"":""https://www.zillow.com/homedetails/12915-Caminito-Bodega-Del-Mar-CA-92014/16766164_zpid/""}","https://www.zillow.com/homedetails/12915-Caminito-Bodega-Del-Mar-CA-92014/16766164_zpid/","12915 Caminito Bodega, Del Mar, CA 92014","PACIFIC SHORE PROPERTIES","$760,000","- Sold","3","bds","3","ba","1,472","sqft","Sold 08/19/2020","https://photos.zillowstatic.com/fp/eb0c1030a1091e270e7f302288ff8af5-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""13062 Caminito Cristobal, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,380""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""13062 Caminito Cristobal"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.93742,""longitude"":-117.2425},""url"":""https://www.zillow.com/homedetails/13062-Caminito-Cristobal-Del-Mar-CA-92014/16766079_zpid/""}","https://www.zillow.com/homedetails/13062-Caminito-Cristobal-Del-Mar-CA-92014/16766079_zpid/","13062 Caminito Cristobal, Del Mar, CA 92014","ACTIVE REALTY","$750,000","- Sold","3","bds","3","ba","1,380","sqft","Sold 04/01/2021","https://photos.zillowstatic.com/fp/ef83ad02f59d251ed1e5a9c34f01a1c1-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2759 Caminito Eldorado, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,472""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2759 Caminito Eldorado"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.936764,""longitude"":-117.24271},""url"":""https://www.zillow.com/homedetails/2759-Caminito-Eldorado-Del-Mar-CA-92014/16766091_zpid/""}","https://www.zillow.com/homedetails/2759-Caminito-Eldorado-Del-Mar-CA-92014/16766091_zpid/","2759 Caminito Eldorado, Del Mar, CA 92014","","$710,000","- Sold","3","bds","3","ba","1,472","sqft","Sold 04/23/2021","https://photos.zillowstatic.com/fp/a8ea2738c49e2e149bac85a2539bb802-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2767 Caminito San Marino, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,472""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2767 Caminito San Marino"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.934837,""longitude"":-117.24262},""url"":""https://www.zillow.com/homedetails/2767-Caminito-San-Marino-Del-Mar-CA-92014/16766138_zpid/""}","https://www.zillow.com/homedetails/2767-Caminito-San-Marino-Del-Mar-CA-92014/16766138_zpid/","2767 Caminito San Marino, Del Mar, CA 92014","PACIFIC SHORE PROPERTIES","$675,000","- Sold","3","bds","3","ba","1,472","sqft","Sold 07/01/2020","https://photos.zillowstatic.com/fp/2062aee1306c55c023377937e50506e4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""125 Spinnaker Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,472""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""125 Spinnaker Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.94615,""longitude"":-117.26183},""url"":""https://www.zillow.com/homedetails/125-Spinnaker-Ct-Del-Mar-CA-92014/16763913_zpid/""}","https://www.zillow.com/homedetails/125-Spinnaker-Ct-Del-Mar-CA-92014/16763913_zpid/","125 Spinnaker Ct, Del Mar, CA 92014","","$650,000","- Sold","3","bds","2.5","ba","1,472","sqft","Sold 12/16/2020","https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=32.94615173339844,-117.26183319091797&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=2x5FqFl9Ei25H0rkYr8t32qpC8Q=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""320 11th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,267""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""320 11th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95581,""longitude"":-117.26331},""url"":""https://www.zillow.com/homedetails/320-11th-St-Del-Mar-CA-92014/2076645269_zpid/""}","https://www.zillow.com/homedetails/320-11th-St-Del-Mar-CA-92014/2076645269_zpid/","320 11th St, Del Mar, CA 92014","","$10,900","- Sold","3","bds","2.5","ba","2,267","sqft","Sold 02/01/2021","https://photos.zillowstatic.com/fp/03954d9d9b7f1f2529ffc90cf37c36e0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""230 11th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,800""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""230 11th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.955414,""longitude"":-117.26475},""url"":""https://www.zillow.com/homedetails/230-11th-St-Del-Mar-CA-92014/2104001889_zpid/""}","https://www.zillow.com/homedetails/230-11th-St-Del-Mar-CA-92014/2104001889_zpid/","230 11th St, Del Mar, CA 92014","","$9,000","- Sold","3","bds","2","ba","1,800","sqft","Sold 11/19/2020","https://photos.zillowstatic.com/fp/9865f6d41a4ad0fae9ace02574abc720-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""624 Hoska Dr, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,814""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""624 Hoska Dr"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.95381,""longitude"":-117.25971},""url"":""https://www.zillow.com/homedetails/624-Hoska-Dr-Del-Mar-CA-92014/16763305_zpid/""}","https://www.zillow.com/homedetails/624-Hoska-Dr-Del-Mar-CA-92014/16763305_zpid/","624 Hoska Dr, Del Mar, CA 92014","","$8,000","- Sold","3","bds","2","ba","1,814","sqft","Sold 03/17/2021","https://photos.zillowstatic.com/fp/04d3fe7b5e23856b6fa95a405524bbc4-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1814 Ocean Front, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,650""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1814 Ocean Front"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.963787,""longitude"":-117.26808},""url"":""https://www.zillow.com/homedetails/1814-Ocean-Front-Del-Mar-CA-92014/2093081041_zpid/""}","https://www.zillow.com/homedetails/1814-Ocean-Front-Del-Mar-CA-92014/2093081041_zpid/","1814 Ocean Front, Del Mar, CA 92014","","$8,000","- Sold","3","bds","2","ba","1,650","sqft","Sold 09/10/2020","https://photos.zillowstatic.com/fp/224aa4b83f55b5cdb164d289798a5ea0-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""342 8th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,550""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""342 8th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952866,""longitude"":-117.26166},""url"":""https://www.zillow.com/homedetails/342-8th-St-Del-Mar-CA-92014/16763210_zpid/""}","https://www.zillow.com/homedetails/342-8th-St-Del-Mar-CA-92014/16763210_zpid/","342 8th St, Del Mar, CA 92014","","$7,800","- Sold","3","bds","2","ba","1,550","sqft","Sold 03/03/2021","https://photos.zillowstatic.com/fp/4a21ef74355520981c2ca6113d83bd2c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1812 Ocean Front, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,650""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1812 Ocean Front"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.963867,""longitude"":-117.26812},""url"":""https://www.zillow.com/homedetails/1812-Ocean-Front-Del-Mar-CA-92014/2098836456_zpid/""}","https://www.zillow.com/homedetails/1812-Ocean-Front-Del-Mar-CA-92014/2098836456_zpid/","1812 Ocean Front, Del Mar, CA 92014","","$7,160","- Sold","3","bds","2","ba","1,650","sqft","Sold 08/31/2020","https://photos.zillowstatic.com/fp/7571331d83aeaa8de73021b3e78f828c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""322 11th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,700""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""322 11th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.956013,""longitude"":-117.26339},""url"":""https://www.zillow.com/homedetails/322-11th-St-Del-Mar-CA-92014/2090364495_zpid/""}","https://www.zillow.com/homedetails/322-11th-St-Del-Mar-CA-92014/2090364495_zpid/","322 11th St, Del Mar, CA 92014","","$6,900","- Sold","3","bds","2.5","ba","1,700","sqft","Sold 02/01/2021","https://photos.zillowstatic.com/fp/f3a3750f879a16d417e827be117b76d8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""459 Carolina Rd, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,100""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""459 Carolina Rd"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.959614,""longitude"":-117.26169},""url"":""https://www.zillow.com/homedetails/459-Carolina-Rd-Del-Mar-CA-92014/16762784_zpid/""}","https://www.zillow.com/homedetails/459-Carolina-Rd-Del-Mar-CA-92014/16762784_zpid/","459 Carolina Rd, Del Mar, CA 92014","","$6,800","- Sold","3","bds","2","ba","2,100","sqft","Sold 01/28/2021","https://photos.zillowstatic.com/fp/b779aa577aff54709ba0cf2f84051bc8-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""101 11th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,275""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""101 11th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.954357,""longitude"":-117.26654},""url"":""https://www.zillow.com/homedetails/101-11th-St-Del-Mar-CA-92014/16762905_zpid/""}","https://www.zillow.com/homedetails/101-11th-St-Del-Mar-CA-92014/16762905_zpid/","101 11th St, Del Mar, CA 92014","RANCH AND COAST REAL ESTATE","$10.5M","- Sold","3","bds","4","ba","2,275","sqft","Sold 12/07/2021","https://photos.zillowstatic.com/fp/eeb37836470636a8388f7d10a8c25e98-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2614 Ocean Fron, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,840""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2614 Ocean Fron"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.970417,""longitude"":-117.2691},""url"":""https://www.zillow.com/homedetails/2614-Ocean-Fron-Del-Mar-CA-92014/16762049_zpid/""}","https://www.zillow.com/homedetails/2614-Ocean-Fron-Del-Mar-CA-92014/16762049_zpid/","2614 Ocean Fron, Del Mar, CA 92014","","$9.50M","- Sold","3","bds","3","ba","1,840","sqft","Sold 07/02/2021","https://photos.zillowstatic.com/fp/41d7cdf399bc6f32fa219838992a1dee-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2614 Ocean Front, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,840""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2614 Ocean Front"",""addressLocality"":""Del mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.970417,""longitude"":-117.2691},""url"":""https://www.zillow.com/homedetails/2614-Ocean-Front-Del-Mar-CA-92014/295345033_zpid/""}","https://www.zillow.com/homedetails/2614-Ocean-Front-Del-Mar-CA-92014/295345033_zpid/","2614 Ocean Front, Del Mar, CA 92014","BARRY ESTATES","$9.50M","- Sold","3","bds","4","ba","1,840","sqft","Sold 07/02/2021","https://photos.zillowstatic.com/fp/d20a597ba1a8123d06268c423fcdadfa-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1409 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,006""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1409 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.958477,""longitude"":-117.265686},""url"":""https://www.zillow.com/homedetails/1409-Stratford-Ct-Del-Mar-CA-92014/63143653_zpid/""}","https://www.zillow.com/homedetails/1409-Stratford-Ct-Del-Mar-CA-92014/63143653_zpid/","1409 Stratford Ct, Del Mar, CA 92014","","$8.75M","- Sold","3","bds","3","ba","2,006","sqft","Sold 06/22/2021","https://maps.googleapis.com/maps/api/streetview?size=575x242&location=32.95847702026367,-117.26568603515625&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=QqZsO97N4MYE401OAg4OfunG3WM=","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2211 Ocean Fron, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,750""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2211 Ocean Fron"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.967773,""longitude"":-117.26838},""url"":""https://www.zillow.com/homedetails/2211-Ocean-Fron-Del-Mar-CA-92014/16762175_zpid/""}","https://www.zillow.com/homedetails/2211-Ocean-Fron-Del-Mar-CA-92014/16762175_zpid/","2211 Ocean Fron, Del Mar, CA 92014","","$8.18M","- Sold","3","bds","4","ba","2,750","sqft","Sold 12/02/2021","https://photos.zillowstatic.com/fp/f1c0648fa52dfcf46cb056d419db0b4e-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""2306 Ocean Front, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,647""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""2306 Ocean Front"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.968307,""longitude"":-117.268715},""url"":""https://www.zillow.com/homedetails/2306-Ocean-Front-Del-Mar-CA-92014/16762166_zpid/""}","https://www.zillow.com/homedetails/2306-Ocean-Front-Del-Mar-CA-92014/16762166_zpid/","2306 Ocean Front, Del Mar, CA 92014","PACIFIC PREFERRED","$7.65M","- Sold","3","bds","4","ba","1,647","sqft","Sold 08/14/2020","https://photos.zillowstatic.com/fp/4797cd980c59b4bcd93bf903f25fe577-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""111 10th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,200""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""111 10th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.953384,""longitude"":-117.26598},""url"":""https://www.zillow.com/homedetails/111-10th-St-Del-Mar-CA-92014/80275783_zpid/""}","https://www.zillow.com/homedetails/111-10th-St-Del-Mar-CA-92014/80275783_zpid/","111 10th St, Del Mar, CA 92014","THE GUILTINAN GROUP","$7.55M","- Sold","3","bds","4","ba","3,200","sqft","Sold 02/04/2022","https://photos.zillowstatic.com/fp/eafdbec2708f748196d7e618299487ed-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""139 27th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,330""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""139 27th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.970646,""longitude"":-117.268715},""url"":""https://www.zillow.com/homedetails/139-27th-St-Del-Mar-CA-92014/16762058_zpid/""}","https://www.zillow.com/homedetails/139-27th-St-Del-Mar-CA-92014/16762058_zpid/","139 27th St, Del Mar, CA 92014","COMPASS","$6.80M","- Sold","3","bds","3","ba","2,330","sqft","Sold 09/01/2021","https://photos.zillowstatic.com/fp/8e5c6a4dec6ed466d54c505d1632672c-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""128 9th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,974""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""128 9th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.952984,""longitude"":-117.26547},""url"":""https://www.zillow.com/homedetails/128-9th-St-Del-Mar-CA-92014/16763036_zpid/""}","https://www.zillow.com/homedetails/128-9th-St-Del-Mar-CA-92014/16763036_zpid/","128 9th St, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$6.40M","- Sold","3","bds","4","ba","2,974","sqft","Sold 12/07/2021","https://photos.zillowstatic.com/fp/fe6e31963726936c271df6a826fa0894-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""443 11th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""3,133""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""443 11th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.955475,""longitude"":-117.261635},""url"":""https://www.zillow.com/homedetails/443-11th-St-Del-Mar-CA-92014/16764609_zpid/""}","https://www.zillow.com/homedetails/443-11th-St-Del-Mar-CA-92014/16764609_zpid/","443 11th St, Del Mar, CA 92014","BARRY ESTATES","$6.30M","- Sold","3","bds","3","ba","3,133","sqft","Sold 09/14/2021","https://photos.zillowstatic.com/fp/cf68efef7cd5082aee073cf0cfbbec7f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""137 26th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,387""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""137 26th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.969994,""longitude"":-117.268585},""url"":""https://www.zillow.com/homedetails/137-26th-St-Del-Mar-CA-92014/16762073_zpid/""}","https://www.zillow.com/homedetails/137-26th-St-Del-Mar-CA-92014/16762073_zpid/","137 26th St, Del Mar, CA 92014","BARRY ESTATES","$6.18M","- Sold","3","bds","3","ba","2,387","sqft","Sold 08/03/2020","https://photos.zillowstatic.com/fp/b337283e5d9896c164cfaba7a7f2c9f6-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""160 27th St, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,242""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""160 27th St"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.97107,""longitude"":-117.268486},""url"":""https://www.zillow.com/homedetails/160-27th-St-Del-Mar-CA-92014/69022142_zpid/""}","https://www.zillow.com/homedetails/160-27th-St-Del-Mar-CA-92014/69022142_zpid/","160 27th St, Del Mar, CA 92014","COMPASS","$5.30M","- Sold","3","bds","3","ba","2,242","sqft","Sold 08/19/2021","https://photos.zillowstatic.com/fp/9e6c0adcf18007e7806bd31d3019ec03-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1246 Stratford Ct, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""1,607""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1246 Stratford Ct"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.957043,""longitude"":-117.26566},""url"":""https://www.zillow.com/homedetails/1246-Stratford-Ct-Del-Mar-CA-92014/16762858_zpid/""}","https://www.zillow.com/homedetails/1246-Stratford-Ct-Del-Mar-CA-92014/16762858_zpid/","1246 Stratford Ct, Del Mar, CA 92014","PACIFIC SOTHEBY'S INT'L REALTY","$4.70M","- Sold","3","bds","2","ba","1,607","sqft","Sold 12/17/2020","https://photos.zillowstatic.com/fp/f487e8a403a07750b679b8bf8bb8d48f-p_e.jpg","Save this home"
"{""@type"":""SingleFamilyResidence"",""@context"":""http://schema.org"",""name"":""1912 Seaview Ave, Del Mar, CA 92014"",""floorSize"":{""@type"":""QuantitativeValue"",""@context"":""http://schema.org"",""value"":""2,300""},""address"":{""@type"":""PostalAddress"",""@context"":""http://schema.org"",""streetAddress"":""1912 Seaview Ave"",""addressLocality"":""Del Mar"",""addressRegion"":""CA"",""postalCode"":""92014""},""geo"":{""@type"":""GeoCoordinates"",""@context"":""http://schema.org"",""latitude"":32.9653,""longitude"":-117.263596},""url"":""https://www.zillow.com/homedetails/1912-Seaview-Ave-Del-Mar-CA-92014/16762377_zpid/""}","https://www.zillow.com/homedetails/1912-Seaview-Ave-Del-Mar-CA-92014/16762377_zpid/","1912 Seaview Ave, Del Mar, CA 92014","PHILLIPS & COMPANY","$4.60M","- Sold","3","bds","3","ba","2,300","sqft","Sold 09/16/2022","https://photos.zillowstatic.com/fp/14c190514fbb36ae12ea1c0086c908e5-p_e.jpg","Save this home"
